,host_total_listings_count,room_type_1,room_type_2,room_type_3,room_type_4,room_type_-1,accommodates,bathrooms,bedrooms,bed_type_1,bed_type_2,bed_type_3,bed_type_4,price,guests_included,minimum_nights,maximum_nights,availability_365,number_of_reviews
142,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,1,1125,0,5
78,1.0,1,0,0,0,0,8,1.0,0.0,1,0,0,0,300,1,1,1125,365,0
1439,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,80,4,30,1125,322,21
6969,6.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,95,2,1,1125,158,403
6107,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,36,1,2,14,46,3
6057,3.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,23,1,30,1125,362,106
537,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,70,2,30,400,306,58
1059,1.0,1,0,0,0,0,4,2.0,4.0,1,0,0,0,67,1,7,35,0,0
5042,2.0,1,0,0,0,0,16,2.0,3.0,1,0,0,0,295,10,2,25,268,2
1486,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,175,1,1,1125,0,0
7753,33.0,1,0,0,0,0,16,4.0,5.0,1,0,0,0,305,12,2,1125,321,46
1161,1.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,685,8,3,1125,249,41
4055,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,1,8,30,25,0
5289,2.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,75,1,1,1125,0,0
947,1.0,1,0,0,0,0,8,2.0,4.0,1,0,0,0,275,6,3,1125,136,53
8607,1.0,1,0,0,0,0,5,3.0,3.0,1,0,0,0,300,1,3,7,327,0
726,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,100,1,2,14,0,17
5182,2.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,170,6,1,1125,0,31
3441,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,350,1,2,16,0,4
8342,147.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,221,6,2,1125,331,0
4557,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,165,1,1,1125,365,2
1952,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,135,1,2,1125,152,4
6282,3.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,140,2,350,900,358,9
6908,6.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,31,1,7,365,347,18
6185,3.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,118,2,2,1125,312,297
3267,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,45,1,3,14,288,113
834,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,750,1,3,14,29,24
4782,2.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,60,1,1,1125,334,15
467,1.0,1,0,0,0,0,6,3.0,4.0,1,0,0,0,1400,1,1,1125,0,0
7740,32.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,189,8,2,14,153,1
4063,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,250,4,2,1125,349,21
6580,4.0,1,0,0,0,0,14,3.0,6.0,1,0,0,0,795,8,3,30,315,29
4627,2.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,400,1,1,1125,0,0
7185,8.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,135,2,2,90,108,50
623,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,150,4,2,14,1,19
6184,3.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,300,4,1,1125,359,15
7764,33.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,178,8,2,1125,330,0
4569,2.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,1699,1,2,30,166,0
2968,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,225,2,1,120,350,23
4721,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,73,1,4,180,63,94
2997,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,70,1,5,1125,0,0
7009,6.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,499,1,1,365,114,21
6597,4.0,1,0,0,0,0,12,4.0,6.0,1,0,0,0,400,7,2,14,0,18
5590,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,102,3,2,28,315,59
5490,2.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,949,1,2,1125,128,8
4987,2.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,125,6,1,14,43,10
4719,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,85,1,7,190,320,20
4913,2.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,500,4,5,30,0,1
4267,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,140,1,1,7,0,1
6911,6.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,2,1,1125,45,7
36,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,144,2,2,180,251,102
3787,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,350,1,1,1125,365,0
2685,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,55,3,2,5,329,21
930,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,150,1,1,13,0,2
8401,296.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,125,1,1,1125,340,29
1180,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,200,1,2,14,61,3
7606,20.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,220,1,2,1125,140,85
688,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,1,15,356,8
3081,1.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,60,2,2,14,30,22
815,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,650,1,1,1125,0,0
3751,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,45,1,1,20,0,16
3935,1.0,1,0,0,0,0,7,3.0,3.0,1,0,0,0,600,1,1,1125,0,0
4759,2.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,100,4,2,1125,5,6
4835,2.0,1,0,0,0,0,8,5.0,0.0,1,0,0,0,399,4,2,8,258,1
4829,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,200,1,2,1125,333,6
8714,653.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,200,6,2,7,54,17
4687,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,2,1,1125,91,115
8565,1.0,1,0,0,0,0,5,3.0,3.0,1,0,0,0,700,6,3,90,203,0
8000,58.0,0,0,1,0,0,5,2.0,2.0,1,0,0,0,195,5,2,1125,107,44
2363,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,85,2,1,1125,0,8
8499,1.0,1,0,0,0,0,9,2.0,3.0,1,0,0,0,299,1,1,1125,70,1
4549,2.0,1,0,0,0,0,12,2.0,5.0,1,0,0,0,319,8,2,14,336,133
244,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,95,1,2,1125,0,12
282,1.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,125,3,3,1125,14,66
6455,4.0,1,0,0,0,0,5,1.0,0.0,1,0,0,0,1200,1,1,1124,82,49
2279,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,75,1,1,1125,76,8
1904,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,70,1,1,10,4,10
5131,2.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,150,6,2,1124,9,71
7763,33.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,167,4,30,1125,200,0
5430,2.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,800,4,2,90,365,2
1266,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,125,1,3,5,0,0
4445,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,200,4,2,7,6,19
6029,3.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,750,1,3,1125,0,3
3525,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,1,10,0,69
4277,1.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,148,1,1,14,68,35
6550,4.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,69,2,2,14,259,109
5486,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,55,1,30,90,148,2
4534,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,100,1,3,10,0,50
1614,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,75,1,2,1125,306,17
6155,3.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,175,4,30,180,155,51
6840,5.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,125,1,27,270,182,7
8483,653.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,205,1,2,7,62,1
6738,4.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,33,1,2,60,0,48
4491,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,275,1,2,1125,287,23
4997,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,65,2,2,30,16,16
7281,10.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,389,8,3,1125,180,3
3351,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,150,1,6,12,90,0
3277,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,40,1,1,1125,0,3
3390,1.0,0,0,0,1,0,7,2.0,3.0,1,0,0,0,500,1,2,1125,53,0
4265,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,149,3,2,14,122,43
3036,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,215,1,2,20,117,64
5351,2.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,125,4,3,1125,341,12
2862,1.0,0,0,0,1,0,6,2.0,3.0,1,0,0,0,200,1,2,10,90,4
2687,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,200,1,1,8,0,2
1442,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,100,1,1,30,170,17
1229,1.0,0,0,0,1,0,5,1.0,1.0,1,0,0,0,300,1,2,1125,0,0
401,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,85,1,1,1125,110,2
3460,1.0,1,0,0,0,0,4,2.0,1.0,0,0,0,1,150,1,2,270,184,33
1123,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,1,2,30,222,58
7776,34.0,1,0,0,0,0,12,2.0,2.0,1,0,0,0,99,1,1,1125,318,10
1947,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,64,1,7,1125,0,1
6702,4.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,225,2,1,1125,52,205
6987,6.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,149,2,3,365,67,56
5325,2.0,0,0,0,1,0,2,3.0,1.0,1,0,0,0,99,1,1,30,349,105
3828,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,380,1,1,1125,0,3
4061,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,159,1,2,1125,261,65
7988,55.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,162,4,2,1125,245,137
8385,268.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,128,1,1,1125,32,0
1557,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,120,2,2,1125,124,44
3271,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,86,1,1,1125,35,227
5846,3.0,1,0,0,0,0,7,2.0,4.0,1,0,0,0,150,6,4,360,45,29
5868,3.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,50,1,30,1125,358,0
4895,2.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,300,2,2,1125,365,6
4088,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,125,1,1,1124,0,2
4596,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,115,2,3,31,97,14
1960,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,225,1,2,1125,0,12
2375,1.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,290,4,2,1125,86,2
903,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,90,2,2,1125,0,1
3327,1.0,1,0,0,0,0,14,4.0,4.0,1,0,0,0,945,1,3,30,315,110
6183,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,30,171,1
4286,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,1,180,360,358,0
4183,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,45,1,2,15,25,7
1039,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,149,4,1,365,0,370
6936,6.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,1000,1,30,60,37,0
7255,9.0,0,0,0,1,0,1,2.0,1.0,1,0,0,0,89,2,30,1125,283,3
4032,1.0,1,0,0,0,0,10,3.0,3.0,1,0,0,0,300,1,2,300,340,97
4036,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,99,1,3,1125,306,84
3611,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,200,1,1,1125,365,2
3770,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,180,1,1,5,19,2
7179,8.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,271,5,2,30,191,53
2242,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,75,2,30,1125,186,1
7957,51.0,0,0,1,0,0,16,2.0,2.0,1,0,0,0,489,16,1,1125,352,56
3555,1.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,350,1,1,1125,142,11
6803,5.0,1,0,0,0,0,10,2.0,4.0,1,0,0,0,1450,1,2,1125,0,0
7721,28.0,1,0,0,0,0,10,2.0,4.0,1,0,0,0,395,8,1,1124,23,153
8688,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,352,8,2,1125,259,0
4688,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,275,2,2,1125,354,13
512,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,200,1,1,14,0,3
868,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,150,1,2,1125,150,0
641,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,500,1,2,7,0,1
6917,6.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,1125,365,3
3837,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,185,3,2,90,85,5
5794,2.0,1,0,0,0,0,12,2.0,2.0,1,0,0,0,450,10,2,30,188,4
1579,1.0,1,0,0,0,0,7,1.0,3.0,1,0,0,0,150,6,2,365,2,27
6321,3.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,84,6,1,1125,333,20
6063,3.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,142,1,2,10,0,0
2890,1.0,1,0,0,0,0,7,2.0,2.0,1,0,0,0,150,1,3,1125,0,0
497,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,100,1,1,1125,0,1
4929,2.0,1,0,0,0,0,16,3.0,4.0,1,0,0,0,1200,10,2,1125,365,5
3448,1.0,1,0,0,0,0,14,5.0,5.0,1,0,0,0,1200,16,2,1125,224,37
2537,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,299,1,3,1125,0,0
7451,13.0,1,0,0,0,0,16,1.0,0.0,1,0,0,0,14,1,2,14,363,66
3503,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,200,1,1,10,0,3
7127,8.0,1,0,0,0,0,16,4.0,6.0,1,0,0,0,499,1,2,1100,318,4
8412,330.0,1,0,0,0,0,10,2.0,2.0,1,0,0,0,111,2,1,1125,362,2
2014,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,79,2,2,30,5,261
2443,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,150,1,2,30,0,7
4035,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,158,1,2,1125,0,2
2755,1.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,500,1,2,7,365,0
8658,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,199,1,2,30,357,1
6593,4.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,93,1,29,1125,173,5
5503,2.0,1,0,0,0,0,11,4.0,4.0,1,0,0,0,499,8,3,1125,96,12
5085,2.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,129,1,30,365,319,16
3857,1.0,1,0,0,0,0,10,3.0,5.0,1,0,0,0,291,6,31,1125,89,6
761,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,155,1,3,15,365,2
5674,2.0,1,0,0,0,0,10,3.0,3.0,1,0,0,0,195,4,2,30,340,120
181,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,100,1,1,1125,156,97
848,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,150,1,2,1125,0,1
1603,1.0,1,0,0,0,0,1,1.0,1.0,1,0,0,0,100,1,1,20,37,5
8755,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,42,1,1,3,19,1
4200,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,80,1,1,4,0,4
8158,96.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,165,1,2,4,43,6
5961,3.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,60,2,2,31,5,14
6297,3.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,75,1,7,1125,246,20
2452,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,149,1,3,10,0,2
7569,19.0,1,0,0,0,0,16,3.0,4.0,1,0,0,0,599,10,3,31,192,0
2407,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,125,1,2,1125,158,72
3037,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,250,1,2,5,0,0
4967,2.0,1,0,0,0,0,7,3.0,4.0,1,0,0,0,650,7,1,300,259,6
1118,1.0,1,0,0,0,0,14,5.0,5.0,1,0,0,0,1633,8,2,65,360,10
5171,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,73,1,1,25,118,27
3440,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,1050,1,1,1125,365,4
1046,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,99,1,1,90,140,191
3672,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,95,2,2,10,0,117
2922,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,75,2,4,365,242,24
4750,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,26,1,1,4,0,3
6699,4.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,89,4,2,90,142,68
4477,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,150,1,2,4,0,1
7230,9.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,400,1,4,7,0,1
6396,3.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,50,1,2,31,0,11
2789,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,70,1,2,28,0,11
7833,36.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,95,1,1,29,289,42
2599,1.0,0,0,0,1,0,2,1.0,0.0,1,0,0,0,80,1,2,10,90,5
5579,2.0,1,0,0,0,0,7,3.0,3.0,1,0,0,0,100,1,3,1125,180,1
7982,54.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,111,1,3,14,77,0
1591,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,295,2,2,1125,0,2
7969,51.0,0,0,1,0,0,16,4.0,4.0,1,0,0,0,989,16,1,1125,359,2
2982,1.0,1,0,0,0,0,7,3.0,4.0,1,0,0,0,295,2,3,21,0,1
1816,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,35,1,30,180,321,1
7431,13.0,1,0,0,0,0,16,1.0,0.0,0,0,1,0,14,1,2,6,359,13
6627,4.0,1,0,0,0,0,6,1.0,1.0,1,0,0,0,135,4,1,1125,55,248
2113,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,99,1,2,1125,70,44
413,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,100,1,1,1125,0,1
6610,4.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,400,1,2,1125,3,1
2046,1.0,0,0,0,1,0,6,1.0,1.0,1,0,0,0,50,1,2,1125,95,20
8588,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,100,2,1,30,55,0
1372,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,33,1,15,90,143,1
3729,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,143,1,31,60,111,10
3558,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,140,2,2,1125,172,8
1697,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,85,2,1,30,71,39
1887,1.0,1,0,0,0,0,6,4.0,4.0,1,0,0,0,1280,6,3,1125,56,4
3804,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,400,1,7,14,0,0
6499,4.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,125,2,2,14,359,49
6843,5.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,100,2,1,14,347,296
7414,12.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,225,5,3,365,32,22
5859,3.0,1,0,0,0,0,14,2.0,3.0,1,0,0,0,600,6,30,1125,91,6
7841,36.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,95,1,1,29,0,46
1362,1.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,299,4,2,1125,325,137
1720,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,75,1,2,1125,9,74
5959,3.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,75,2,3,1125,126,3
4770,2.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,1900,8,4,14,178,2
914,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,25,1,30,1125,157,32
2152,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,199,2,1,8,21,22
987,1.0,1,0,0,0,0,9,4.0,3.0,1,0,0,0,650,1,3,1125,70,7
94,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,85,1,1,3,0,7
1053,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,201,4,2,1125,148,14
3612,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,60,1,3,6,0,15
3468,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,150,1,1,1125,89,2
8555,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,125,1,1,1125,140,0
1925,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,900,1,3,8,0,1
6825,5.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,85,1,28,120,334,15
2893,1.0,1,0,0,0,0,3,2.0,2.0,1,0,0,0,90,1,2,30,0,16
216,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,30,4,2,12,190,62
8021,74.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,310,6,2,1125,331,20
2497,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,250,1,2,1125,0,6
8406,302.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,193,1,3,28,31,1
1048,1.0,1,0,0,0,0,10,4.0,4.0,1,0,0,0,1500,9,2,14,349,9
5616,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,2,2,5,92,58
1678,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,1,1,5,0,14
1544,1.0,1,0,0,0,0,7,3.0,4.0,1,0,0,0,150,1,21,48,0,6
1355,1.0,1,0,0,0,0,9,3.0,4.0,1,0,0,0,750,1,2,9,0,1
5884,3.0,0,0,0,1,0,1,2.0,1.0,1,0,0,0,65,1,2,1125,0,7
4939,2.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,200,4,1,7,364,0
7893,44.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,191,4,1,365,296,26
3909,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,137,2,2,7,9,114
7656,24.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,158,1,30,1125,191,0
7323,11.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,128,4,2,1125,28,3
8092,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,23,1,29,1125,258,1
986,1.0,1,0,0,0,0,4,1.0,1.0,0,0,0,0,63,1,2,1125,0,7
1930,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,2495,1,31,1125,0,0
4916,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,129,1,2,10,148,11
1602,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,3,7,24,15
7962,51.0,0,0,1,0,0,16,4.0,4.0,1,0,0,0,989,16,1,1125,350,0
7278,10.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,79,2,30,190,218,15
4173,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,2,1,7,0,12
1554,1.0,1,0,0,0,0,12,4.0,5.0,1,0,0,0,995,10,3,365,359,11
1989,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,65,1,2,5,0,0
3996,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,101,1,2,1125,0,8
3803,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,66,2,2,14,0,16
5166,2.0,1,0,0,0,0,6,1.0,3.0,1,0,0,0,625,1,30,1125,63,6
8505,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,70,1,2,1125,108,8
4188,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,250,1,1,5,0,0
7328,11.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,140,4,2,93,24,38
4875,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,20,1,1,1125,0,9
6846,5.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,150,4,1,1125,0,100
2230,1.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,695,1,5,1125,0,11
7010,6.0,1,0,0,0,0,10,3.0,3.0,1,0,0,0,600,4,2,10,0,23
116,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,149,2,2,14,28,43
851,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,1125,0,2
941,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,120,1,2,1125,0,1
8422,363.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,159,1,2,1125,10,21
5316,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,150,1,2,1125,340,6
241,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,199,2,3,30,0,10
1922,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,320,1,2,1125,0,1
1142,1.0,1,0,0,0,0,9,3.0,3.0,1,0,0,0,149,1,3,150,134,13
5408,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,550,1,2,1125,0,1
1324,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,45,1,1,4,0,17
4112,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,250,1,1,7,0,0
7170,8.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,135,1,2,1125,351,30
6742,5.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,1,1125,262,9
7729,30.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,1,30,1125,292,3
6026,3.0,0,0,0,1,0,8,2.0,2.0,1,0,0,0,325,4,2,1125,162,0
